country,code,yr,y,k,l,h,lnk,lny,lnl,lnh
chile,11,5,10.614284,27.093723,4.61968,5.4899998,3.299302,2.362201,1.530325,1.702928
chile,11,6,10.699144,28.086176,4.71132,5.5300002,3.335278,2.370164,1.549968,1.710188
chile,11,7,11.871095,29.105738,4.83013,5.5799999,3.370935,2.474107,1.574873,1.719189
chile,11,8,12.25763,30.13033,4.94893,5.6199999,3.405532,2.506149,1.599171,1.726332
chile,11,9,12.692539,31.320941,5.06774,5.6700001,3.444287,2.541014,1.622895,1.735189
chile,11,10,13.206614,32.5848,5.18655,5.71,3.483846,2.580718,1.646069,1.742219
chile,11,11,13.475541,33.960569,5.30536,5.7600002,3.5252,2.600876,1.668718,1.750937
chile,11,12,14.707297,35.219173,5.44165,5.7800002,3.561591,2.688344,1.694082,1.754404
chile,11,13,14.545595,35.901633,5.57793,5.8099999,3.580783,2.677288,1.718818,1.759581
chile,11,14,13.745376,36.43077,5.71421,5.8499999,3.595414,2.620703,1.742956,1.766442
chile,11,15,13.85743,37.314376,5.8505,5.9099998,3.619379,2.628822,1.766527,1.776646
chile,11,16,12.0266,37.629604,5.98678,5.9699998,3.627791,2.487121,1.789554,1.786747
chile,11,17,12.458414,37.664387,6.14935,6.0700002,3.628715,2.522396,1.816346,1.803359
chile,11,18,13.679513,37.935657,6.31192,6.1599998,3.635891,2.615899,1.84244,1.818077
chile,11,19,14.821946,38.505001,6.47449,6.25,3.650788,2.696109,1.86787,1.832582
chile,11,20,16.05425,39.403188,6.63706,6.3400002,3.673847,2.775974,1.892669,1.846879
chile,11,21,17.310878,40.799187,6.79963,6.4299998,3.708662,2.851335,1.916868,1.860975
chile,11,22,18.273026,42.637386,6.9597,6.5500002,3.752732,2.905426,1.940136,1.879465
chile,11,23,15.673409,43.224465,7.11978,6.6700001,3.766407,2.751966,1.962877,1.89762
chile,11,24,15.56796,43.446964,7.27986,6.79,3.771541,2.745215,1.985112,1.915451
chile,11,25,16.555253,43.835777,7.43992,6.8899999,3.78045,2.806703,2.00686,1.930071
chile,11,26,16.960646,44.523377,7.6,6.9699998,3.796014,2.830896,2.028148,1.941615
chile,11,27,17.920651,45.355946,7.7552,7.0799999,3.814541,2.885954,2.048364,1.957274
chile,11,28,18.947344,46.578532,7.9104,7.1799998,3.84114,2.941664,2.068178,1.971299
china,12,1,68.671476,156.66972,375.31398,1.65,5.05414,4.229334,5.927763,0.5007753
china,12,2,34.693947,156.35261,379.52701,1.74,5.052114,3.546565,5.938926,0.5538851
china,12,3,31.799327,153.22025,383.74,1.83,5.031877,3.459445,5.949965,0.604316
china,12,4,36.54305,152.41755,387.952,1.92,5.026624,3.598491,5.960882,0.6523252
china,12,5,41.076683,154.0549,392.16499,2.03,5.037309,3.715441,5.971683,0.7080358
china,12,6,48.615473,158.99854,396.37699,2.1400001,5.068895,3.883942,5.982366,0.7608059
china,12,7,57.746633,167.44301,408.68499,2.25,5.120643,4.056065,6.012945,0.8109302
china,12,8,52.731388,170.94055,420.992,2.3699999,5.141316,3.965211,6.042614,0.8628899
china,12,9,48.830493,174.06468,433.29901,2.5,5.159427,3.888355,6.071428,0.9162908
china,12,10,59.898655,179.14493,445.60602,2.6400001,5.188195,4.092654,6.099435,0.9707789
china,12,11,75.05852,193.4038,457.91299,2.8,5.26478,4.318268,6.126679,1.029619
china,12,12,80.747078,209.29664,469.21699,2.97,5.343752,4.391322,6.151065,1.088562
china,12,13,83.551347,223.80008,480.52198,3.1400001,5.410753,4.425461,6.174873,1.144223
china,12,14,90.514129,241.53879,491.82499,3.3099999,5.48703,4.505506,6.198123,1.196948
china,12,15,91.470406,259.03815,503.12899,3.49,5.556975,4.516016,6.220847,1.249902
china,12,16,99.03453,279.18926,514.43299,3.6500001,5.63189,4.595469,6.243065,1.294727
china,12,17,93.686997,295.83314,528.896,3.78,5.689795,4.539959,6.270792,1.329724
china,12,18,101.04933,315.14617,543.36,3.9000001,5.753036,4.615609,6.297772,1.360977
china,12,19,113.50112,342.93593,557.824,4.02,5.837543,4.731812,6.324043,1.391282
china,12,20,122.14305,370.1164,572.288,4.1399999,5.913817,4.805193,6.349642,1.420696
china,12,21,131.56121,397.26406,586.75098,4.27,5.984601,4.879472,6.3746,1.451614
china,12,22,137.49417,418.11614,605.584,4.4000001,6.035759,4.923582,6.406193,1.481605
china,12,23,149.43497,448.39056,624.416,4.52,6.105665,5.006861,6.436817,1.508512
china,12,24,164.54866,484.31763,643.24902,4.6500001,6.182741,5.103206,6.466532,1.536867
china,12,25,188.28227,530.95629,662.08102,4.7800002,6.27468,5.237942,6.495388,1.564441
china,12,26,211.52802,593.69678,680.91398,4.9000001,6.386369,5.354358,6.523436,1.589235
china,12,27,228.93498,665.25489,697.12998,5.0500002,6.50017,5.433438,6.546972,1.619388
china,12,28,254.04483,748.08603,713.344,5.21,6.617518,5.537511,6.569964,1.65058
colombia,13,1,10.182186,25.208252,7.9753,2.74,3.227171,2.32064,2.076349,1.007958
colombia,13,2,10.718313,26.35494,8.2405,2.76,3.271656,2.371954,2.109061,1.015231
colombia,13,3,11.304191,27.463934,8.5057,2.78,3.312874,2.425174,2.140737,1.022451
colombia,13,4,11.632456,28.355541,8.7709,2.8,3.344822,2.453799,2.171439,1.029619
colombia,13,5,12.40052,29.460752,9.03608,2.8399999,3.383059,2.517738,2.201226,1.043804
colombia,13,6,12.752937,30.396809,9.30128,2.8800001,3.414338,2.545762,2.230152,1.05779
colombia,13,7,13.483039,31.465206,9.63844,2.9100001,3.448882,2.601433,2.265759,1.068153
colombia,13,8,14.033799,32.64229,9.97561,2.9400001,3.485609,2.641469,2.300143,1.07841
colombia,13,9,14.93978,34.137141,10.31277,2.98,3.530386,2.704027,2.333383,1.091923
colombia,13,10,15.88158,35.642139,10.64994,3.03,3.573529,2.76516,2.365554,1.108563
colombia,13,11,17.009068,37.538451,10.9871,3.0799999,3.625366,2.833747,2.396722,1.12493
colombia,13,12,18.027368,39.520326,11.33853,3.1400001,3.676815,2.891891,2.428207,1.144223
colombia,13,13,19.404558,41.354314,11.68996,3.21,3.722177,2.965508,2.45873,1.166271
colombia,13,14,20.708049,43.411894,12.04138,3.29,3.770733,3.030522,2.488349,1.190888
colombia,13,15,21.895553,45.709451,12.39281,3.3599999,3.822305,3.086283,2.517117,1.211941
colombia,13,16,22.363052,47.760564,12.74423,3.4400001,3.8662,3.10741,2.545079,1.235471
colombia,13,17,23.428135,50.098635,13.15052,3.54,3.913994,3.153938,2.576461,1.264127
colombia,13,18,24.38494,52.373111,13.55681,3.6400001,3.958393,3.193966,2.606889,1.291984
colombia,13,19,26.444911,54.956556,13.96309,3.73,4.006543,3.275064,2.636417,1.316408
colombia,13,20,27.871316,57.61477,14.36938,3.8599999,4.053779,3.327598,2.6651,1.350667
colombia,13,21,29.022011,60.806439,14.77566,3.99,4.107696,3.368055,2.692981,1.383791
colombia,13,22,29.639586,64.214995,15.25933,4.1300001,4.162237,3.389111,2.725191,1.418277
colombia,13,23,29.933474,67.660071,15.743,4.2800002,4.214496,3.398977,2.756396,1.453953
colombia,13,24,30.412554,71.03837,16.22667,4.4200001,4.26322,3.414855,2.786656,1.48614
colombia,13,25,31.49491,74.357154,16.71033,4.5700002,4.30888,3.449826,2.816027,1.519513
colombia,13,26,32.529285,77.221511,17.194,4.71,4.346678,3.482141,2.84456,1.549688
colombia,13,27,34.517582,80.417415,17.6774,4.8899999,4.387231,3.541469,2.872287,1.587192
colombia,13,28,36.372365,83.53683,18.1608,5.0599999,4.425288,3.593809,2.899266,1.621367
costa rica,14,1,1.3012122,1.9149499,0.619478,5.02,0.6496915,0.2632962,-0.4788781,1.61343
costa rica,14,2,1.2871988,2.0419014,0.641795,5.0500002,0.7138814,0.2524684,-0.4434863,1.619388
costa rica,14,3,1.3927616,2.1967073,0.664114,5.0700002,0.7869596,0.3312885,-0.4093015,1.623341
costa rica,14,4,1.460582,2.3530458,0.686432,5.0999999,0.8557106,0.378835,-0.3762481,1.629241
costa rica,14,5,1.5207564,2.4869138,0.70875,5.1799998,0.9110425,0.4192078,-0.3442524,1.644805
costa rica,14,6,1.6715782,2.671223,0.731069,5.25,0.9825364,0.5137683,-0.3132474,1.658228
costa rica,14,7,1.8026793,2.8471598,0.760084,5.3099999,1.046322,0.589274,-0.2743263,1.669592
costa rica,14,8,1.9032433,3.0446508,0.7891,5.3800001,1.113386,0.6435594,-0.2368622,1.682688
costa rica,14,9,2.0630495,3.2388539,0.818115,5.4299998,1.17522,0.7241852,-0.2007524,1.691939
costa rica,14,10,2.1737288,3.4548774,0.847132,5.5100002,1.239787,0.776444,-0.1658988,1.706565
costa rica,14,11,2.338346,3.7308908,0.876147,5.5900002,1.316647,0.8494439,-0.1322214,1.720979
costa rica,14,12,2.4971008,4.0636884,0.915106,5.6799998,1.402091,0.9151304,-0.0887154,1.736951
costa rica,14,13,2.7015101,4.4057682,0.954065,5.7800002,1.482915,0.993811,-0.0470235,1.754404
costa rica,14,14,2.910794,4.776897,0.993024,5.8800001,1.563791,1.068426,-0.0070004,1.771557
costa rica,14,15,3.0673505,5.186517,1.031982,5.9899998,1.646062,1.120814,0.0314812,1.790091
costa rica,14,16,3.1288868,5.5723361,1.070942,6.1199999,1.717814,1.140677,0.0685386,1.811562
costa rica,14,17,3.2988723,6.0832911,1.112149,6.25,1.805546,1.193581,0.1062942,1.832582
costa rica,14,18,3.5933635,6.6650327,1.153356,6.3800001,1.896875,1.279089,0.142676,1.853168
costa rica,14,19,3.8157734,7.2905979,1.194561,6.52,1.986586,1.339143,0.1777788,1.874874
costa rica,14,20,4.0047946,8.0275215,1.235768,6.6500001,2.082876,1.387492,0.2116926,1.894617
costa rica,14,21,4.0347267,8.6380923,1.276975,6.7600002,2.156182,1.394939,0.244494,1.911023
costa rica,14,22,3.9435451,8.9921772,1.31698,6.9499998,2.196355,1.37208,0.2753412,1.938742
costa rica,14,23,3.6685197,9.1375421,1.356985,7.1300001,2.212391,1.299788,0.3052653,1.964311
costa rica,14,24,3.7705014,9.3188618,1.39699,7.3000002,2.23204,1.327208,0.3343199,1.987874
costa rica,14,25,4.0666179,9.6359188,1.436996,7.4299998,2.265498,1.402812,0.3625548,2.005526
costa rica,14,26,4.1007232,9.9773716,1.477,7.5599999,2.30032,1.411163,0.390013,2.022871
costa rica,14,27,4.3266058,10.391286,1.517,7.7399998,2.340968,1.464783,0.4167347,2.046402
costa rica,14,28,4.5325123,10.872681,1.557,7.8800001,2.386253,1.511276,0.4427609,2.064328
cote d'ivoir,15,1,2.1376687,3.2597793,1.988666,0.18000001,1.181659,0.7597159,0.6874641,-1.714798
cote d'ivoir,15,2,2.3475244,3.6495107,2.04884,0.19,1.294593,0.8533613,0.7172738,-1.660731
cote d'ivoir,15,3,2.4628833,3.884105,2.10901,0.20999999,1.356893,0.9013327,0.7462186,-1.560648
cote d'ivoir,15,4,2.8787016,4.2742362,2.16918,0.23,1.452605,1.057339,0.7743492,-1.469676
cote d'ivoir,15,5,3.411426,4.8855624,2.22937,0.25,1.586284,1.22713,0.801719,-1.386294
cote d'ivoir,15,6,3.3598853,5.4555233,2.28954,0.28,1.696629,1.211907,0.8283509,-1.272966
cote d'ivoir,15,7,3.694583,6.0020393,2.3871,0.31,1.792099,1.306868,0.8700792,-1.171183
cote d'ivoir,15,8,3.9030746,6.5493878,2.48466,0.36000001,1.879372,1.361765,0.9101358,-1.021651
cote d'ivoir,15,9,4.4687892,7.0978534,2.58222,0.41999999,1.959792,1.497118,0.9486495,-0.8675006
cote d'ivoir,15,10,4.8041523,7.6914883,2.67978,0.49000001,2.040114,1.569481,0.9857347,-0.7133499
cote d'ivoir,15,11,5.2644239,8.484737,2.77734,0.56,2.138269,1.660972,1.021494,-0.5798185
cote d'ivoir,15,12,5.874326,9.298772,2.89665,0.63999999,2.229882,1.770591,1.063555,-0.4462871
cote d'ivoir,15,13,6.2519793,10.04037,3.01595,0.72000003,2.306614,1.832898,1.103915,-0.328504
cote d'ivoir,15,14,6.518167,10.995111,3.13526,0.80000001,2.397451,1.874593,1.142712,-0.2231435
cote d'ivoir,15,15,6.9207757,11.795615,3.25457,0.87,2.467728,1.934528,1.18006,-0.1392621
cote d'ivoir,15,16,7.6258729,12.762488,3.37388,0.94999999,2.54651,2.031547,1.216063,-0.0512933
cote d'ivoir,15,17,8.0652155,14.029779,3.52256,1.03,2.641182,2.08756,1.259188,0.0295588
cote d'ivoir,15,18,8.0519731,16.011435,3.67126,1.11,2.773303,2.085917,1.300535,0.10436
cote d'ivoir,15,19,9.169794,18.469794,3.81996,1.2,2.916137,2.215915,1.34024,0.1823216
cote d'ivoir,15,20,9.4381107,20.529306,3.96864,1.29,3.021853,2.244756,1.378423,0.2546422
cote d'ivoir,15,21,9.3641452,22.888645,4.11734,1.38,3.130641,2.236888,1.415207,0.3220835
cote d'ivoir,15,22,9.7663867,24.504926,4.27146,1.47,3.198874,2.278947,1.451956,0.3852624
cote d'ivoir,15,23,9.9207096,25.697044,4.4256,1.5700001,3.246376,2.294625,1.487406,0.4510756
cote d'ivoir,15,24,9.8016563,26.541287,4.57974,1.67,3.278702,2.282551,1.521642,0.5128236
cote d'ivoir,15,25,9.6913889,26.622691,4.73386,1.77,3.281764,2.271238,1.554741,0.5709795
cote d'ivoir,15,26,10.193219,26.865519,4.888,1.88,3.290844,2.321723,1.586783,0.6312718
cote d'ivoir,15,27,10.503627,27.254235,5.1024,1.99,3.305209,2.351721,1.629711,0.6881347
cote d'ivoir,15,28,10.373993,27.2734,5.3168,2.1099999,3.305912,2.339302,1.670872,0.7466879
cyprus,16,1,0.81368166,2.854206,0.32882,5.6999998,1.048794,-0.2061861,-1.112245,1.740466
cyprus,16,2,0.89173638,2.9777155,0.331801,5.8000002,1.091156,-0.1145847,-1.10322,1.757858
cyprus,16,3,0.93812723,3.170423,0.334782,5.9099998,1.153865,-0.0638697,-1.094276,1.776646
cyprus,16,4,0.84681818,3.3488796,0.337762,6.0300002,1.208626,-0.1662693,-1.085414,1.796747
cyprus,16,5,1.0272271,3.4438792,0.340742,6.1500001,1.236598,0.0268631,-1.07663,1.816452
cyprus,16,6,1.1001272,3.6332047,0.343723,6.2600002,1.290115,0.0954258,-1.067919,1.83418
cyprus,16,7,1.2422454,3.8236777,0.347355,6.3699999,1.341213,0.2169205,-1.057408,1.851599
cyprus,16,8,1.310727,4.0436001,0.350987,6.48,1.397135,0.270582,-1.047006,1.868721
cyprus,16,9,1.4395907,4.2656305,0.354619,6.5700002,1.45059,0.3643588,-1.036711,1.882514
cyprus,16,10,1.4822998,4.5638175,0.358251,6.6799998,1.518159,0.3935948,-1.026521,1.899118
cyprus,16,11,1.6744908,4.8631629,0.361883,6.79,1.581689,0.5155091,-1.016434,1.915451
cyprus,16,12,1.7900996,5.1745193,0.367756,6.8800001,1.643746,0.5822713,-1.000336,1.928619
cyprus,16,13,1.8357542,5.4865044,0.373628,6.9699998,1.702291,0.6074554,-0.9844946,1.941615
cyprus,16,14,1.5252508,5.8099968,0.379501,7.0500002,1.75958,0.4221589,-0.9688981,1.953028
cyprus,16,15,1.2353363,5.939563,0.385372,7.0900002,1.781636,0.2113433,-0.9535462,1.958685
cyprus,16,16,1.4573631,5.9621965,0.391245,7.1199999,1.785439,0.3766287,-0.9384213,1.962908
cyprus,16,17,1.7500255,6.0646523,0.395227,7.21,1.802477,0.5596303,-0.928295,1.975469
cyprus,16,18,2.0331969,6.382314,0.39921,7.2800002,1.853531,0.7096094,-0.9182677,1.985131
cyprus,16,19,2.1891843,6.8069263,0.403192,7.3299999,1.917941,0.783529,-0.9083424,1.991976
cyprus,16,20,2.4053361,7.3256392,0.407176,7.3800001,1.99138,0.8776896,-0.8985097,1.998774
cyprus,16,21,2.5440192,7.8649544,0.411158,7.4099998,2.062417,0.9337452,-0.8887777,2.002831
cyprus,16,22,2.6098063,8.3290271,0.414327,7.4699998,2.119747,0.959276,-0.8810998,2.010895
cyprus,16,23,2.7677368,8.8037898,0.417495,7.52,2.175182,1.01803,-0.8734827,2.017566
cyprus,16,24,2.9228616,9.2419666,0.420663,7.5500002,2.223755,1.072563,-0.8659232,2.021548
cyprus,16,25,3.1794627,9.83309,0.423832,7.5700002,2.285753,1.156712,-0.8584181,2.024193
cyprus,16,26,3.3293079,10.326219,0.427,7.5700002,2.334686,1.202764,-0.8509713,2.024193
cyprus,16,27,3.4555402,10.736932,0.431,7.6300001,2.373689,1.239979,-0.8416472,2.032088
cyprus,16,28,3.6980068,11.168612,0.435,7.6700001,2.413107,1.307794,-0.8324093,2.037317
denmark,17,1,44.698788,80.433095,2.94,7.9200001,4.387426,3.799946,1.07841,2.069391
denmark,17,2,47.550054,87.269605,2.9694,7.9000001,4.469002,3.861783,1.08836,2.066863
denmark,17,3,50.244637,94.502388,2.9988,7.8899999,4.548625,3.916904,1.098212,2.065596
denmark,17,4,50.564706,101.18698,3.0282,7.8899999,4.61697,3.923254,1.107968,2.065596
denmark,17,5,55.252017,110.06018,3.0576,7.8899999,4.701027,4.011905,1.11763,2.065596
denmark,17,6,57.76889,119.18406,3.087,7.9000001,4.780669,4.05645,1.1272,2.066863
denmark,17,7,59.352355,128.51968,3.10478,7.9499998,4.856082,4.083492,1.132943,2.073172
denmark,17,8,61.382988,138.24003,3.12257,8.0100002,4.928991,4.117133,1.138656,2.080691
denmark,17,9,63.822905,147.84717,3.14036,8.0699997,4.996179,4.156112,1.144337,2.088153
denmark,17,10,67.858305,158.85397,3.15815,8.1199999,5.067986,4.217422,1.149986,2.09433
denmark,17,11,69.233091,169.79073,3.17593,8.1499996,5.134567,4.237479,1.155601,2.098018
denmark,17,12,71.078396,180.6256,3.18854,8.21,5.196426,4.263783,1.159563,2.105353
denmark,17,13,74.82862,192.65869,3.20114,8.2600002,5.26092,4.3152,1.163507,2.111425
denmark,17,14,77.546545,204.87858,3.21375,8.3000002,5.322418,4.350878,1.167439,2.116256
denmark,17,15,76.823437,214.84536,3.22635,8.3299999,5.369918,4.34151,1.171351,2.119864
denmark,17,16,76.31618,222.16386,3.23897,8.3699999,5.403415,4.334885,1.175255,2.124654
denmark,17,17,81.256317,231.91473,3.25452,8.4099998,5.44637,4.397609,1.180045,2.129421
denmark,17,18,82.574713,240.81973,3.27008,8.4700003,5.484049,4.413703,1.184814,2.136531
denmark,17,19,83.793969,249.57005,3.28564,8.5200005,5.51974,4.428361,1.189561,2.142416
denmark,17,20,86.764265,257.88983,3.30121,8.5799999,5.552533,4.463195,1.194289,2.149434
denmark,17,21,86.380405,263.56969,3.31677,8.6400003,5.574318,4.458761,1.198991,2.156403
denmark,17,22,85.611782,265.94822,3.33321,8.6999998,5.583302,4.449823,1.203936,2.163323
denmark,17,23,88.196825,269.1466,3.34966,8.7700005,5.595256,4.479571,1.208859,2.171337
denmark,17,24,90.417873,272.47336,3.36611,8.8400002,5.607541,4.504442,1.213758,2.179287
denmark,17,25,94.386962,277.48293,3.38256,8.9099998,5.62576,4.547403,1.218633,2.187174
denmark,17,26,98.435293,284.29051,3.399,8.9700003,5.649997,4.589399,1.223481,2.193886
denmark,17,27,102.0212,293.88829,3.4158,9.0600004,5.6832,4.625181,1.228412,2.203869
denmark,17,28,102.32095,302.31203,3.4326,9.1400003,5.71146,4.628114,1.233318,2.21266
ecuador,18,1,2.5782449,8.725634,2.25882,3.2,2.166265,0.9471089,0.8148426,1.163151
ecuador,18,2,2.7103652,9.212076,2.33001,3.23,2.220515,0.9970834,0.8458726,1.172482
ecuador,18,3,2.8436925,9.6299121,2.4012,3.27,2.264874,1.045103,0.8759686,1.18479
ecuador,18,4,2.9035907,10.080181,2.47238,3.3299999,2.310571,1.065948,0.9051812,1.202972
ecuador,18,5,3.1186668,10.561585,2.54357,3.3900001,2.357223,1.137406,0.9335686,1.22083
ecuador,18,6,3.2208056,11.01598,2.61476,3.45,2.399347,1.169631,0.9611723,1.238374
ecuador,18,7,3.2956434,11.470445,2.70802,3.5,2.439774,1.192601,0.9962177,1.252763
ecuador,18,8,3.5264338,12.052252,2.80128,3.55,2.489252,1.260287,1.030077,1.266948
ecuador,18,9,3.6550139,12.645944,2.89454,3.5999999,2.537337,1.2961,1.062826,1.280934
ecuador,18,10,3.747316,13.300084,2.98781,3.6600001,2.58777,1.32104,1.094541,1.297463
ecuador,18,11,3.9894815,13.976388,3.08107,3.72,2.637369,1.383661,1.125277,1.313724
ecuador,18,12,4.2545201,14.947296,3.19215,3.79,2.70453,1.447982,1.160695,1.332366
ecuador,18,13,4.9590994,15.604528,3.30323,3.8800001,2.747561,1.601224,1.194901,1.355835
ecuador,18,14,6.3653478,16.400124,3.41431,3.97,2.797289,1.850869,1.227975,1.378766
ecuador,18,15,6.7371023,17.541446,3.5254,4.0799999,2.864566,1.90763,1.259994,1.406097
ecuador,18,16,7.0917852,19.056587,3.63649,4.1999998,2.947413,1.958937,1.291019,1.435084
ecuador,18,17,7.778156,20.543252,3.77094,4.3099999,3.022532,2.051319,1.327324,1.460938
ecuador,18,18,8.2724004,22.318721,3.9054,4.4299998,3.105426,2.112925,1.36236,1.4884
ecuador,18,19,8.8490097,24.368241,4.03986,4.5700002,3.193281,2.180305,1.39621,1.519513
ecuador,18,20,9.32941,26.326606,4.17432,4.6999998,3.27058,2.233172,1.428952,1.547562
ecuador,18,21,9.756544,28.386425,4.30878,4.8299999,3.345911,2.277938,1.460655,1.574847
ecuador,18,22,10.154522,30.138399,4.45723,4.96,3.4058,2.317919,1.494527,1.601406
ecuador,18,23,10.268153,31.840328,4.60567,5.0999999,3.460734,2.329047,1.527288,1.629241
ecuador,18,24,10.053971,32.714095,4.75411,5.2199998,3.487806,2.307968,1.55901,1.652497
ecuador,18,25,10.464971,33.455714,4.90256,5.3499999,3.510223,2.348034,1.589758,1.677096
ecuador,18,26,10.909,34.308559,5.051,5.4699998,3.535395,2.389588,1.619586,1.699279
ecuador,18,27,11.232063,35.221819,5.2114,5.5999999,3.561666,2.418772,1.650849,1.722767
ecuador,18,28,10.527272,36.198232,5.3718,5.7199998,3.58901,2.353969,1.681163,1.743969
egypt,19,1,6.6109189,7.9706368,14.06516,2.5999999,2.075764,1.888723,2.643701,0.9555114
egypt,19,2,6.9733064,8.4176589,14.32694,2.6500001,2.130332,1.942089,2.662142,0.9745597
egypt,19,3,7.4482324,8.9784914,14.58874,2.7,2.194832,2.007977,2.68025,0.9932518
egypt,19,4,8.0497249,9.7091594,14.85052,2.77,2.27307,2.085638,2.698035,1.018847
egypt,19,5,8.6406912,10.392828,15.11232,2.8499999,2.341116,2.156483,2.71551,1.047319
egypt,19,6,9.4677934,11.220408,15.3741,2.9300001,2.417734,2.247896,2.732684,1.075002
egypt,19,7,9.6356639,11.826661,15.8889,2.97,2.470356,2.265471,2.765621,1.088562
egypt,19,8,9.6594657,12.295561,16.4037,3.03,2.509238,2.267938,2.797507,1.108563
egypt,19,9,9.8610371,12.651995,16.9185,3.0899999,2.537815,2.288591,2.828408,1.128171
egypt,19,10,10.532285,13.07092,17.4333,3.1199999,2.57039,2.354445,2.858382,1.137833
egypt,19,11,11.164178,13.519938,17.9481,3.1800001,2.604166,2.41271,2.887484,1.156881
egypt,19,12,11.631736,13.831437,18.40574,3.28,2.626944,2.453737,2.912663,1.187843
egypt,19,13,11.933386,14.157132,18.86338,3.3699999,2.650218,2.47934,2.937222,1.214913
